Hato,Lote,Grupo,Ubicación,ID,Referencia,Color,Raza,Sexo/ tipo,Padre,Madre gen.,Madre ,Edad,Estado,Nacimiento,Peso nacim.,Destete,Peso destete,kg/d destete,Fecha ultimo peso,Ultimo peso,kg/d dest/últ,kg/d nac./últ.,Entrada,Origen,Peso entrada,Valor entrada,Salida,Destino,Peso salida,Valor salida,kg ganados,$ ganados,kg/d,$/d,Int. entre partos,No. crías,kg.prom. nacim.,kg dest. (vida),Valor prom. destete,kg/d al destete /IEP,$/d  al destete,Leche lact. (vida),Leche 305d (vida),Leche vida vs.hato,Prot. vida vs.hato,Grasa vida vs.hato,Leche /día/IEP,Prot /día,Grasa /día,Costo /día,P,Ult. parto,1er. celo,Ult. celo,Toro programado,1er ser,# ser,Ult. servicio,Toro últ.serv.,Dias serv,Ult. diag. preñez,Ult. resultado,Preñada del toro,Concepción,Días preñez,No. crías.1,Destete.1,kg dest.,$ dest.,Secado,Leche lactan.,Leche 305d,Prot. lac. kg,Prot. 305d  kg,Grasa lact. kg,Grasa 305d kg,Lt  Lact. vs.hato,Prot. lac vs hato,Grasa lac. vs hato,Costo eventos,Prot.% prom,Grasa% prom,Lac.% prom,CSS'000 prom,Fecha últ. leche,Ult. leche,%últ. prot.,%últ. grasa,%últ. lacto.,Ult. CCS '000,Próximo parto ,Nombre,Numero,Registro,Id. Electrónica,Nombre largo,Retiro leche hasta,Retiro carne hasta,Cría (este parto),AM,PM,TOTAL,Fecha inicio lactoinducción,Comentarios,Mes últ. parto,Mes prox. parto,Estado fertilidad,Estado lactancia,Toro últ. parto,Edad 1er. parto,Peso 1er. parto,Inicio servicio,Ult. TE,Donadora,Ult. aborto,No. abo (vida),Tercio lactancia,Días al pico,Prod. al pico,Leche acumulada,Leche/día acum.,Leche/ día vida,Conc./ día ,Conc. acumulado,Conc./leche actual,Conc./leche acumulado,Días secos (actual),Prom. días secos,Kg/día ,kg/día desde entrada,Ult. cond. corporal,Cond. corp.,Abuelo materno,Leche lact. madre,Leche 305d madre,Leche vrs. hato ,kg/dia al destete ,kg/día dest (vida),Reg. leche,Life high SCC,Curr. high SCC,Mast. vida,Mast. act.,Cojera vida,Cojera act.,Prom part -conc.,Vida serv-concep.,Prog. Novillas,Prog. vacas,Prog. machos,Leche vida vs.hato/prom,Leche vida vs.hato_C,Lt Lact. vs.hato/prom,Lt Lact. vs.hato_C,Leche vrs. hato/prom,Leche vrs. hato_C,Hoy,Edad_actual,Leche_prom_mes,Leche_prom_mes_c,DIM,DIM_c,Tercio lactancia (groups),Mast_vida,Mast_activa,Cojera_vida,Cojera_activa,No_crias,Int_entre_partos,label,value
RC,,R 2,,2617                ,,,HO,He:Rp,88,1967,1967,3a0m,Ser/Lac,2017-07-01,35.0,2017-07-02,35.3,0.292,2020-04-01,644.0,0.606,0.606,,,,,,,500.0,,500.0,,0.46399999999999997,,0,1,35.0,35.5,,,,6233.0,6233.0,111.0,100%,100%,17.1,,,$294,1.0,2020-04-06,2020-06-13,2020-06-13,,2020-06-13,1.0,2020-06-13,104.0,21.0,,,,,,1.0,2020-04-07,35.5,,,6233.0,6233.0,,,,,111.0,100%,100%,$20.000,,,,,2020-06-13,23.0,,,,,,2617,2617,,900115000827254.0,,,,M-2617-1(Ma:Rp),,,,,,2020/04 (abril),,Ser,Lac,10.0,2a9m,500.0,2021-03-26,,,,1.0,1 0-100,54.0,23.1,1241.0,18.3,18.3,7.0,476.0,0.304,0.384,,,,,,,69,5941.0,5227.0,94.0,,,5.0,0.0,0.0,0,0,0,0,,4.0,,,,11,+11% /Prom,11,+11% /Prom,-6,-6% /Prom,2020-10-20,39,31.82,31.82 Lt. Mes,197,197 DIM,1er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,0 Días,R 2,R 2
ISLA,,PARAI,,2619                ,,,HO,He:Rp,88,1909,1909,3a0m,Ser/Lac,2017-07-04,35.0,2017-07-05,35.0,0.03,2020-02-06,435.0,0.423,0.42200000000000004,,,,,,,500.0,,500.0,,0.47100000000000003,,0,1,35.0,35.5,$100.000,,,3730.0,3730.0,84.0,100%,100%,9.3,,,$171,1.0,2020-02-20,2020-04-18,2020-06-13,,2020-04-18,2.0,2020-06-13,112.0,21.0,2020-06-03,Negativo O,,,,1.0,2020-02-21,35.5,$100.000,,3730.0,3730.0,,,,,84.0,100%,100%,$20.000,,,,,2020-06-13,11.8,,,,,,2619,2619,,900115000827295.0,,,,M-2619-1(Ma:Rp),,,,,,2020/02 (febrero),,Ser,Lac,25.0,2a7m,500.0,2021-02-08,,,,,2 101-200,37.0,16.2,1682.0,14.8,14.8,1.0,486.0,0.085,0.289,,,,,,,69,5535.0,5442.0,95.0,,,8.0,0.0,0.0,0,0,0,0,,1.0,,,,-16,-16% /Prom,-16,-16% /Prom,-5,-5% /Prom,2020-10-20,39,43.13,43.13 Lt. Mes,243,243 DIM,2do Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,0 Días,PARAI,PARAI
ISLA,,HO.JU,,2621                ,,,,He:Rp,,1663,1663,2a11m,PR/Horra,2017-07-07,35.0,2017-07-08,35.7,0.7,2018-11-16,344.0,0.622,0.622,,,,,,,500.0,,500.0,,0.591,,371,0,,,,,,3016.0,3016.0,81.0,100%,100%,8.1,,,,1.0,2019-07-30,2019-10-05,2019-10-27,,2019-10-05,2.0,2019-10-27,16.0,251.0,2020-01-15,Cargada,16.0,2019-10-27,251.0,,2019-07-31,,,2020-02-29,3016.0,3016.0,,,,,81.0,100%,100%,,,,,,2020-02-28,5.8,,,,,2020-08-04,2621,2621,,900115000827213.0,,,,,,,,,,2019/07 (julio),2020/08 (agosto),PR,Horra,,2a0m,412.0,2020-07-18,,,,,3 >200,59.0,17.6,3016.0,14.2,14.2,0.0,785.0,0.0,0.26,157.0,157.0,,,,,68,6390.0,5222.0,110.0,,,13.0,0.0,0.0,0,0,0,0,89.0,2.0,,,,-19,-19% /Prom,-19,-19% /Prom,10,+10% /Prom,2020-10-20,39,77.33,77.33 Lt. Mes,448,448 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,371 Días,HO.JU,HO.JU
ISLA,,PARAI,,2622                ,,,HO,He:Rp,94,1569,1569,2a11m,Nc/Lac,2017-07-13,35.0,2017-07-14,34.8,-0.20800000000000002,2019-02-28,410.0,0.632,0.63,,,,,,,500.0,,500.0,,0.529,,313,1,35.0,35.5,$100.000,0.113,$319,4309.0,4309.0,79.0,100%,100%,12.7,,,$74,2.0,2020-05-13,,,,,0.0,,,,,,,,,1.0,2020-05-14,35.5,$100.000,,5665.0,5665.0,,,,,85.0,100%,100%,,,,,,2020-06-13,21.2,,,,,,2622,2622,,900115000827219.0,,,,M-2622-2(Ma:Rp),,,,,,2020/05 (mayo),,Nc,Lac,17.0,1a11m,396.0,2021-05-02,,,,1.0,1 0-100,31.0,21.2,524.0,16.9,12.9,7.0,155.0,0.33,0.29600000000000004,,74.0,,,,,,4311.0,3104.0,98.0,,,17.0,0.0,0.0,1,0,0,0,35.0,1.0,,,,-21,-21% /Prom,-15,-15% /Prom,-2,-2% /Prom,2020-10-20,39,13.44,13.44 Lt. Mes,160,160 DIM,1er Terc. Lactancia,1 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,313 Días,PARAI,PARAI
ISLA,,PARAI,,2626                ,,,,He:Rp,SUPERSIRE,9141,2139,2a11m,PR/Lac,2017-07-26,35.0,2017-07-27,35.7,0.727,2018-11-16,367.0,0.6940000000000001,0.695,,,,,,,500.0,,500.0,,0.48100000000000004,,437,1,35.0,35.5,$110.000,,,6797.0,5635.0,111.0,100%,100%,15.6,,,$263,1.0,2019-11-01,2020-01-25,2020-04-04,,2020-01-25,3.0,2020-04-04,106.0,91.0,2020-06-03,Cargada Ma,106.0,2020-04-04,91.0,1.0,2019-11-02,35.5,$110.000,2020-11-12,6797.0,5635.0,,,,,111.0,100%,100%,$60.000,,,,,2020-06-13,18.4,,,,,2021-01-11,2626,2626,,900115000827243.0,,,,M-2626-1(Ma:Rp),,,,,,2019/11 (noviembre),2021/01 (enero),PR,Lac,12.0,2a3m,449.0,2020-10-20,,,,,3 >200,42.0,22.7,4262.0,18.9,18.9,5.0,1341.0,0.272,0.315,,,,,,,45,8939.0,7882.0,134.0,,,14.0,0.0,0.0,0,0,1,1,155.0,2.5,,,,11,+11% /Prom,11,+11% /Prom,34,+34% /Prom,2020-10-20,38,112.16,112.16 Lt. Mes,354,354 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,1 Cojeras,Activa,1 Crías,437 Días,PARAI,PARAI
RC,,HOR.1,,2627                ,ISLA,,HO,He:Rp,91,1957,1957,2a11m,PR/Horra,2017-08-04,35.0,2017-08-05,34.5,-0.5,2019-01-31,325.0,0.534,0.532,,,,,,,500.0,,500.0,,0.515,,361,0,,,,,,2074.0,2074.0,53.0,100%,100%,5.7,,,,1.0,2019-10-16,2019-11-12,2020-01-03,,2019-12-12,2.0,2020-01-03,106.0,183.0,2020-03-11,Cargada,106.0,2020-01-03,183.0,,2019-10-17,,,2020-05-30,2074.0,2074.0,,,,,53.0,100%,100%,,,,,,2020-05-30,7.9,,,,,2020-10-11,2627,2627,,900115000827279.0,,,,,,,,,,2019/10 (octubre),2020/10 (octubre),PR,Horra,10.0,2a2m,500.0,2020-10-04,,,,,3 >200,58.0,15.3,2074.0,9.1,9.1,0.0,390.0,0.0,0.188,134.0,134.0,,,,,80,2971.0,2971.0,73.0,,,14.0,0.0,0.0,0,0,0,0,79.0,2.5,,,,-47,-47% /Prom,-47,-47% /Prom,-27,-27% /Prom,2020-10-20,38,54.58,54.58 Lt. Mes,370,370 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,361 Días,HOR.1,HOR.1
RC,,R 2,,2628                ,,,HO,He:Rp,90,1820,1820,2a11m,Ser/Lac,2017-08-01,35.0,2017-08-02,35.7,0.7,2018-11-16,401.0,0.7759999999999999,0.775,,,,,,,500.0,,500.0,,0.479,,0,1,35.0,35.5,$100.000,,,5116.0,5116.0,101.0,100%,100%,10.5,,,$351,1.0,2019-11-21,2020-01-25,2020-06-09,,2020-01-25,5.0,2020-06-09,106.0,25.0,2020-05-20,Negativo,,,,1.0,2019-11-22,35.5,$100.000,,5116.0,5116.0,,,,,101.0,100%,100%,$71.870,,,,,2020-06-13,15.7,,,,,,2628,2628,,900115000827211.0,,,,M-2628-1(Ma:Rp),,,,,,2019/11 (noviembre),,Ser,Lac,5.0,2a3m,500.0,2020-11-09,,,,,3 >200,55.0,24.2,3658.0,17.8,17.8,5.0,1081.0,0.318,0.295,,,,,,,72,9938.0,8316.0,149.0,,,12.0,0.0,0.0,0,0,0,0,,2.0,,,,1,+1% /Prom,1,+1% /Prom,49,+49% /Prom,2020-10-20,38,96.26,96.26 Lt. Mes,334,334 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,0 Días,R 2,R 2
ISLA,,PARAI,,2629                ,,,HO,He:Rp,92,9188,9188,2a11m,PR/Lac,2017-08-01,35.0,2017-08-02,35.3,0.33299999999999996,2019-03-28,398.0,0.601,0.601,,,,,,,500.0,,500.0,,0.484,,394,1,35.0,35.5,$110.000,,,4725.0,4323.0,85.0,100%,100%,12.0,,,,1.0,2019-10-05,2019-11-19,2020-01-25,,2019-12-12,2.0,2020-01-25,104.0,161.0,2020-04-08,Cargada Ma,104.0,2020-01-25,161.0,1.0,2019-10-06,35.5,$110.000,2020-09-03,4725.0,4323.0,,,,,85.0,100%,100%,,,,,,2020-06-13,14.6,,,,,2020-11-02,2629,2629,,900115000827284.0,,,,M-2629-1(Ma:Rp),,,,,,2019/10 (octubre),2020/11 (noviembre),PR,Lac,10.0,2a2m,433.0,2020-09-23,,,,,3 >200,25.0,18.1,3598.0,14.3,14.3,3.0,891.0,0.205,0.248,,,,,,,58,7203.0,7053.0,124.0,,,16.0,0.0,0.0,0,0,0,0,112.0,1.5,,,,-15,-15% /Prom,-15,-15% /Prom,24,+24% /Prom,2020-10-20,38,94.68,94.68 Lt. Mes,381,381 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,394 Días,PARAI,PARAI
ISLA,,HO.JU,,2630                ,,,,He:Rp,85,1591,1591,2a11m,PR/Horra,2017-08-04,35.0,2017-08-05,35.5,0.47600000000000003,2018-11-16,379.0,0.7340000000000001,0.733,,,,,,,500.0,,500.0,,0.515,,540,0,,,,,,3674.0,3674.0,76.0,100%,100%,6.8,,,$150,1.0,2019-07-05,2019-09-12,2020-03-19,,2019-09-12,7.0,2020-03-19,1.0,107.0,2020-05-20,Cargada Ma,1.0,2020-03-19,107.0,,2019-07-06,,,2020-04-20,3674.0,3674.0,,,,,76.0,100%,100%,$47.900,,,,,2020-04-20,4.0,,,,,2020-12-26,2630,2630,,900115000827262.0,,,,,,,,,,2019/07 (julio),2020/12 (diciembre),PR,Horra,,1a11m,385.0,2020-06-23,,,,1.0,3 >200,41.0,20.3,3674.0,12.7,12.7,0.0,782.0,0.0,0.213,250.0,250.0,,,,,66,6082.0,5959.0,106.0,,,18.0,0.0,0.0,0,0,0,0,258.0,4.0,,,,-24,-24% /Prom,-24,-24% /Prom,6,+6% /Prom,2020-10-20,38,96.68,96.68 Lt. Mes,473,473 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,540 Días,HO.JU,HO.JU
ISLA,,PARAI,,2634                ,,,HO,He:Rp,95,2112,2112,2a10m,Nc/Lac,2017-08-15,35.0,2017-08-16,35.5,0.516,2018-11-16,383.0,0.76,0.76,,,,,,,500.0,,500.0,,0.62,,262,0,,,,,,3239.0,3239.0,58.0,100%,100%,10.3,,,,2.0,2020-05-09,,,,,0.0,,,,,,,,,,2020-05-10,,,,5998.0,5998.0,,,,,84.0,100%,100%,,,,,,2020-06-13,22.8,,,,,,2634,2634,,900115000827289.0,,,,,,,,,,2020/05 (mayo),,Nc,Lac,,2a0m,403.0,2021-04-28,,,,1.0,1 0-100,35.0,22.8,596.0,17.0,8.9,7.0,175.0,0.307,0.293,,176.0,,,,,85,4579.0,4347.0,99.0,,,8.0,0.0,0.0,0,0,0,0,59.0,1.5,,,,-42,-42% /Prom,-16,-16% /Prom,-1,-1% /Prom,2020-10-20,38,15.68,15.68 Lt. Mes,164,164 DIM,1er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,262 Días,PARAI,PARAI
RC,,HOR.1,,2635                ,,,HO,He:Rp,80,1463,1463,2a10m,PR/Horra,2017-08-22,35.0,2017-08-23,35.3,0.33299999999999996,2019-01-31,362.0,0.621,0.62,,,,,,,500.0,,500.0,,0.5920000000000001,,391,1,35.0,35.5,$1.020,,,198.0,198.0,24.0,100%,100%,0.5,,,$149,1.0,2019-11-12,2019-12-22,2020-02-29,,2020-02-29,1.0,2020-02-29,109.0,126.0,2020-05-06,Cargada Ma,109.0,2020-02-29,126.0,1.0,2019-11-13,35.5,$1.020,2019-12-31,198.0,198.0,,,,,24.0,100%,100%,$26.156,,,,,2019-12-13,2.8,,,,,2020-12-07,2635,2635,,900115000827301.0,,,,245(He:Rp),,,,,,2019/11 (noviembre),2020/12 (diciembre),PR,Horra,5.0,2a2m,500.0,2020-10-31,,,,,3 >200,17.0,5.6,198.0,6.4,6.4,0.0,245.0,0.0,1.235,342.0,342.0,,,,,62,9056.0,7099.0,144.0,,,2.0,0.0,0.0,0,0,0,0,109.0,1.0,,,,-76,-76% /Prom,-76,-76% /Prom,44,+44% /Prom,2020-10-20,37,5.35,5.35 Lt. Mes,343,343 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,391 Días,HOR.1,HOR.1
RC,,R 2,,2637                ,ISLA,,HO,He:Rp,96,2128,2128,2a9m,PR/Lac,2017-09-06,35.0,2017-09-07,35.6,0.556,2019-01-31,443.0,0.797,0.797,,,,,,,500.0,,500.0,,0.501,,380,1,35.0,35.5,$100.000,,,5234.0,4982.0,95.0,100%,100%,13.8,,,$129,1.0,2019-11-23,2020-01-11,2020-02-29,,2020-01-25,2.0,2020-02-29,104.0,126.0,2020-05-06,Cargada He,104.0,2020-02-29,126.0,1.0,2019-11-24,35.5,$100.000,2020-10-08,5234.0,4982.0,,,,,95.0,100%,100%,$26.156,,,,,2020-06-13,18.0,,,,,2020-12-07,2637,2637,,900115000827273.0,,,,M-2637-1(Ma:Rp),,,,,,2019/11 (noviembre),2020/12 (diciembre),PR,Lac,5.0,2a2m,500.0,2020-11-11,,,,,3 >200,178.0,18.2,3278.0,16.1,16.1,5.0,1015.0,0.278,0.31,,,,,,,85,4718.0,4718.0,90.0,,,12.0,0.0,0.0,0,0,0,0,98.0,1.5,,,,-5,-5% /Prom,-5,-5% /Prom,-10,-10% /Prom,2020-10-20,37,88.59,88.59 Lt. Mes,332,332 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,380 Días,R 2,R 2
ISLA,,HO.JU,,2638                ,ISLA,,HO,He:Rp,95,2001,2001,2a9m,PR/Horra,2017-09-10,35.0,2017-09-11,37.0,2.0,2018-11-16,358.0,0.745,0.748,,,,,,,500.0,,500.0,,0.504,,463,0,,,,,,2564.0,2564.0,55.0,100%,100%,5.5,,,$114,1.0,2019-08-23,2019-10-05,2020-02-20,,2019-11-02,4.0,2020-02-20,1.0,135.0,2020-04-22,Cargada,1.0,2020-02-20,135.0,,2019-08-24,,,2020-05-30,2564.0,2564.0,,,,,55.0,100%,100%,$32.000,,,,,2020-05-30,6.8,,,,,2020-11-28,2638,2638,,900115000827236.0,,,,,,,,,,2019/08 (agosto),2020/11 (noviembre),PR,Horra,,1a11m,391.0,2020-08-11,,,,1.0,3 >200,82.0,11.4,2564.0,9.1,9.1,0.0,294.0,0.0,0.115,182.0,182.0,,,,,69,6422.0,6103.0,118.0,,,18.0,0.0,0.0,0,0,0,0,181.0,5.0,,,,-45,-45% /Prom,-45,-45% /Prom,18,+18% /Prom,2020-10-20,37,69.3,69.3 Lt. Mes,424,424 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,463 Días,HO.JU,HO.JU
RC,,R 2,,2642                ,,,HO,He:Rp,93,1488,1488,2a9m,PR/Lac,2017-10-03,35.0,2017-10-04,35.5,0.5,2019-02-28,341.0,0.597,0.596,,,,,,,500.0,,500.0,,0.515,,346,1,35.0,34.5,,,,4386.0,4386.0,82.0,100%,100%,12.7,,,$135,1.0,2020-01-17,2020-02-01,2020-03-21,,2020-03-21,1.0,2020-03-21,104.0,105.0,2020-05-20,Cargada Ma,104.0,2020-03-21,105.0,1.0,2020-01-18,34.5,,2020-10-29,4386.0,4386.0,,,,,82.0,100%,100%,$20.000,,,,,2020-06-13,18.2,,,,,2020-12-28,2642,2642,,900115000827290.0,,,,279(He:Rp),,,,,,2020/01 (enero),2020/12 (diciembre),PR,Lac,21.0,2a3m,500.0,2021-01-05,,,,,2 101-200,148.0,18.2,2057.0,13.9,13.9,5.0,502.0,0.275,0.244,,,,,,,65,6030.0,5625.0,101.0,,,10.0,0.0,0.0,0,0,0,0,64.0,1.5,279,,,-18,-18% /Prom,-18,-18% /Prom,1,+1% /Prom,2020-10-20,36,57.14,57.14 Lt. Mes,277,277 DIM,2do Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,346 Días,R 2,R 2
RC,,R 2,,2644                ,ISLA,,HO,He:Rp,95,2156,2156,2a8m,PR/Lac,2017-10-06,35.0,2017-10-07,35.3,0.273,2019-01-31,420.0,0.8,0.799,,,,,,,500.0,,500.0,,0.517,,350,1,35.0,35.5,$110.000,,,5179.0,5179.0,105.0,100%,100%,14.8,,,$30,1.0,2019-11-18,2020-01-25,2020-01-25,,2020-01-25,1.0,2020-01-25,108.0,161.0,2020-04-08,Cargada Ma,108.0,2020-01-25,161.0,1.0,2019-11-19,35.5,$110.000,2020-09-03,5179.0,5179.0,,,,,105.0,100%,100%,$6.156,,,,,2020-06-13,18.9,,,,,2020-11-02,2644,2644,,900115000827296.0,,,,M-2644-1(Ma:Rp),,,,,,2019/11 (noviembre),2020/11 (noviembre),PR,Lac,5.0,2a1m,500.0,2020-11-06,,,,,3 >200,58.0,22.8,3715.0,17.9,17.9,5.0,1096.0,0.265,0.295,,,,,,,85,4163.0,2980.0,91.0,,,13.0,0.0,0.0,0,0,0,0,68.0,1.0,,,,5,+5% /Prom,5,+5% /Prom,-9,-9% /Prom,2020-10-20,36,103.19,103.19 Lt. Mes,337,337 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,350 Días,R 2,R 2
ISLA,,PARAI,,2645                ,,,HO,He:Rp,95,2186,2186,2a8m,PR/Lac,2017-10-06,35.0,2017-10-07,34.8,-0.182,2020-02-06,540.0,0.593,0.5920000000000001,,,,,,,500.0,,500.0,,0.517,,360,1,35.0,35.2,,,,6278.0,5526.0,125.0,100%,100%,17.4,,,$308,1.0,2020-02-08,2020-04-03,2020-04-26,,2020-04-03,2.0,2020-04-26,112.0,69.0,2020-06-03,Positivo,112.0,2020-04-26,69.0,1.0,2020-02-09,35.2,,,6278.0,5526.0,,,,,125.0,100%,100%,$40.000,,,,,2020-06-13,17.1,,,,,2021-02-02,2645,2645,,900115000827294.0,,,,289(He:Rp),,,,,,2020/02 (febrero),2021/02 (febrero),PR,Lac,,2a4m,463.0,2021-01-27,,,,,2 101-200,49.0,24.0,2743.0,21.8,21.8,5.0,980.0,0.292,0.35700000000000004,,,,,,,85,6549.0,5303.0,99.0,,,9.0,0.0,0.0,0,0,0,0,78.0,2.0,289,,,25,+25% /Prom,25,+25% /Prom,-1,-1% /Prom,2020-10-20,36,76.19,76.19 Lt. Mes,255,255 DIM,2do Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,360 Días,PARAI,PARAI
ISLA,,PARAI,,2646                ,,,HO,He:Rp,90,1977,1977,2a8m,PR/Lac,2017-10-09,35.0,2017-10-10,34.5,-0.5,2020-02-06,446.0,0.485,0.484,,,,,,,500.0,,500.0,,0.518,,357,1,35.0,34.2,,,,3014.0,2648.0,55.0,100%,100%,8.4,,,$177,1.0,2020-02-25,2020-04-20,2020-05-10,,2020-04-20,2.0,2020-05-10,112.0,55.0,2020-06-17,Positivo,112.0,2020-05-10,55.0,1.0,2020-02-26,34.2,,,3014.0,2648.0,,,,,55.0,100%,100%,$20.000,,,,,2020-06-13,9.0,,,,,2021-02-16,2646,2646,,900115000827299.0,,,,305(He:Rp),,,,,,2020/02 (febrero),2021/02 (febrero),PR,Lac,25.0,2a4m,470.0,2021-02-13,,,,,2 101-200,55.0,11.8,1045.0,9.6,9.6,0.0,245.0,0.0,0.23399999999999999,,,,,,,69,3983.0,3910.0,86.0,,,8.0,0.0,0.0,0,0,0,0,75.0,1.5,,,,-45,-45% /Prom,-45,-45% /Prom,-14,-14% /Prom,2020-10-20,36,29.03,29.03 Lt. Mes,238,238 DIM,2do Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,357 Días,PARAI,PARAI
RC,,R 2,,2647                ,,,HO,He:Rp,90,1571,1571,2a8m,Ser/Lac,2017-10-12,35.0,2017-10-13,35.5,0.5,2020-02-06,568.0,0.629,0.629,,,,,,,500.0,,500.0,,0.51,,0,0,,,,,,,5534.0,97.0,100%,100%,3.1,,,$444,1.0,2020-03-25,2020-05-21,2020-06-19,,2020-05-30,2.0,2020-06-19,104.0,15.0,,,,,,,2020-03-26,,,,5534.0,5534.0,,,,,97.0,100%,100%,$40.000,,,,,2020-06-13,21.4,,,,,,2647,2647,,900115000827300.0,,,,,,,,,,2020/03 (marzo),,Ser,Lac,,2a5m,483.0,2021-03-14,,,,,2 101-200,80.0,21.4,1144.0,14.3,14.3,7.0,234.0,0.327,0.205,,,,,,,,6530.0,6350.0,115.0,,,5.0,0.0,0.0,0,0,0,0,,6.0,,,,-3,-3% /Prom,-3,-3% /Prom,15,+15% /Prom,2020-10-20,36,31.78,31.78 Lt. Mes,209,209 DIM,2do Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,0 Días,R 2,R 2
RC,,R 2,,2648                ,,,HO,He:Rp,92,1570,1570,2a8m,PR/Lac,2017-10-15,35.0,2017-10-16,35.4,0.364,2019-01-31,350.0,0.667,0.6659999999999999,,,,,,,500.0,,500.0,,0.521,,373,0,,,,,,4036.0,3934.0,78.0,100%,100%,10.8,,,$29,1.0,2019-11-12,2019-12-31,2020-02-11,,2019-12-31,2.0,2020-02-11,108.0,144.0,2020-04-22,Cargada He,108.0,2020-02-11,144.0,,2019-11-13,,,2020-09-20,4036.0,3934.0,,,,,78.0,100%,100%,$6.156,,,,,2020-06-13,12.6,,,,,2020-11-19,2648,2648,,900115000827331.0,,,,,,,,,,2019/11 (noviembre),2020/11 (noviembre),PR,Lac,5.0,2a0m,500.0,2020-10-31,,,,,3 >200,64.0,15.8,2867.0,13.4,13.4,3.0,547.0,0.23800000000000002,0.191,,,,,,,,4113.0,4066.0,78.0,,,13.0,0.0,0.0,0,0,0,0,91.0,1.5,,,,-22,-22% /Prom,-22,-22% /Prom,-22,-22% /Prom,2020-10-20,36,79.64,79.64 Lt. Mes,343,343 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,0 Crías,373 Días,R 2,R 2
ISLA,,PARAI,,2649                ,,,HO,He:Rp,93,1816,1816,2a8m,PR/Lac,2017-10-17,35.0,2017-10-18,35.5,0.5479999999999999,2019-01-31,395.0,0.765,0.764,,,,,,,500.0,,500.0,,0.522,,365,1,35.0,35.4,,,,5616.0,5600.0,113.0,100%,100%,15.4,,,$213,1.0,2019-12-11,2020-01-23,2020-03-03,,2020-02-08,2.0,2020-03-03,106.0,123.0,2020-05-06,Cargada He,106.0,2020-03-03,123.0,1.0,2019-12-12,35.4,,2020-10-11,5616.0,5600.0,,,,,113.0,100%,100%,$40.000,,,,,2020-06-13,17.6,,,,,2020-12-10,2649,2649,,900115000827287.0,,,,257(He:Rp),,,,,,2019/12 (diciembre),2020/12 (diciembre),PR,Lac,,2a1m,428.0,2020-11-29,,,,,3 >200,51.0,22.4,3652.0,19.7,19.7,5.0,1161.0,0.284,0.318,,,,,,,72,7339.0,6991.0,120.0,,,11.0,0.0,0.0,0,0,0,0,83.0,1.5,257,,,13,+13% /Prom,13,+13% /Prom,20,+20% /Prom,2020-10-20,36,101.44,101.44 Lt. Mes,314,314 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,1 Crías,365 Días,PARAI,PARAI
