Fecha,Id,Evento,Resultado,Categorías,Toro,Operario,Comentarios,Evento(0)
2017-11-19,1620,2SER,Repetir,Inseminación,7,RAFAEL,14:00,0
2017-11-19,1488,CA,>,,,,,0
2017-11-19,2002,1PAR,>,ABORTO,97,,,0
2017-11-19,1707,2SER,Repetir,Inseminación,6,RAFAEL,4:00,0
2017-11-19,1737,CA,>,,,,,0
2017-11-19,1745,2SER,Repetir,Inseminación,1,RAFAEL,5:00,0
2017-11-19,1732B,CA,>,,,,,0
2017-11-17,SIMENTAL,PESO,,,,,,0
2017-11-17,1815,1PAR,>,H,1,,,0
2017-11-17,1851,PESO,,,,,,0
2017-11-17,1649,CA,>,,,,,0
2017-11-17,1851,VALEP,,,,,entero plus,0
2017-11-17,4288,VALEP,,,,,entero plus,0
2017-11-17,2480,PESO,,,,,,0
2017-11-17,1966,VALEP,,,,,entero plus,0
2017-11-17,6047,VALEP,,,,,entero plus,0
2017-11-17,2480,VALEP,,,,,entero plus,0
2017-11-17,CC29,PESO,,,,,,0
2017-11-17,SIMENTAL,VALEP,,,,,entero plus,0
2017-11-17,1164,CA,>,,,,,0
2017-11-17,4288,PESO,,,,,,0
2017-11-17,1737,CA,>,,,,,0
2017-11-17,8170,CA,>,,,,,0
2017-11-17,1901,PESO,,,,,,0
2017-11-17,6047,PESO,,,,,,0
2017-11-17,1977,CA,>,,,,,0
2017-11-17,1590,VALEP,,,,,entero plus,0
2017-11-17,1590,PESO,,,,,,0
2017-11-17,1901,VALEP,,,,,entero plus,0
2017-11-17,9156,CA,>,,,,,0
2017-11-17,1064,PESO,,,,,,0
2017-11-17,CC29,VALEP,,,,,entero plus,0
2017-11-17,1064,VALEP,,,,,entero plus,0
2017-11-17,1227,CA,>,,,,,0
2017-11-17,1966,PESO,,,,,,0
2017-11-16,1785B,EXREP,CG1,,,,"sincrocio repetir 28, grafoleon 1cc pendiente",0
2017-11-16,1880,LACTO,,ELANCO,,,,0
2017-11-16,1429,EXREP,INR,,,,lacto,0
2017-11-16,1072,ECO2,Positivo,,,,,0
2017-11-16,1810,ECOGR,Negativo,,,,,0
2017-11-16,1271,DP5,Cargada,,,,,0
2017-11-16,1838,DPR,Cargada,,3,,,0
2017-11-16,1483,ECOGR,Positivo,,6,,,0
2017-11-16,1788B,EXREP,SUCIA,,,,1cc grafoleon pendiente dpc,0
2017-11-16,705,DPSEC,Positivo,,,,,0
2017-11-16,9180,ECOGR,Positivo,,6,,,0
2017-11-16,078,EXREP,INR,,,,lactoinduccion,0
2017-11-16,1049,ECOGR,Positivo,,1,,,0
2017-11-16,1811,DP5,Cargada,,,,,0
2017-11-16,1733B,DPSEC,Positivo,,,,,0
2017-11-16,1860,LACTO,,ELANCO,,,,0
2017-11-16,1179,EXREP,INR,,,,,0
2017-11-16,1850,DP5,Cargada,,,,,0
2017-11-16,1904,DPR,Cargada,,2,,,0
2017-11-16,1085,DPSEC,Positivo,,,,,0
2017-11-16,1256,LACTO,,ELANCO,,,,0
2017-11-16,1856,DPR,Cargada,,2,,,0
2017-11-16,1817,ECO2,Positivo,,,,,0
2017-11-16,1420,DP5,Cargada,,,,,0
2017-11-16,1869,ECO2,Positivo,,,,,0
2017-11-16,1816,EXREP,CG1,,,,"2b oxi, grafoleon",0
2017-11-16,1866,EXREP,F2D,,,,sv a su tiempo,0
2017-11-16,1816,VAREP,,,,,,0
2017-11-16,1236,DP5,Cargada,,,,,0
2017-11-16,1857,LACTO,,ELANCO,,,,0
2017-11-16,1603,DP5,Cargada,,,,,0
2017-11-16,1742B,LACTO,,ELANCO,,,,0
2017-11-16,1157,ECOGR,Negativo,,,,ett sv,0
2017-11-16,1435,ECO2,Positivo,,,,,0
2017-11-16,2055,ECO2,Positivo,,,,,0
2017-11-16,9174,CA,>,,,,,0
2017-11-16,071,LACTI,,,,,lactoinduccion secar,0
2017-11-16,26B,EXREP,SINCRONIZAR,,,,foi DISPOSITIVO,0
2017-11-16,9158,ECO2,Positivo,,,,,0
2017-11-16,653,DP5,Cargada,,,,,0
2017-11-16,7153,LACTI,,,,,,0
2017-11-16,1940,VAREP,,,,,,0
2017-11-16,1641,ECOGR,Positivo,,6,,,0
2017-11-16,1940,EXREP,CLD,,,,ett sv,0
2017-11-16,1977,EXREP,CG1,,,,sincrocio dpc,0
2017-11-16,1977,VAREP,,,,,,0
2017-11-16,9156,EXREP,CG1,,,,1cc grafoleon,0
2017-11-16,1497,EXREP,INR,,,,prolapso pentrilan manana,0
2017-11-16,1944,1PAR,>,H.MUERT/ABORTO,1,,,0
2017-11-16,1642,EXREP,SUCIA,,,,"finadine, pentrilan",0
2017-11-16,1501,EXREP,CLI,,,,dpc sincrocio,0
2017-11-16,1173,ECO2,Positivo,,,,,0
2017-11-16,1731,ECO2,Positivo,,,,,0
2017-11-16,1735B,EXREP,INR,,,,LACTOINDUCCION,0
2017-11-16,1484,LACTO,,ELANCO,,,,0
2017-11-16,1925,ECOGR,Positivo,,1,,,0
2017-11-16,1937,DP5,Cargada,,,,,0
2017-11-16,1629,EXREP,F3D,,,,,0
2017-11-16,9176,DPSEC,Positivo,,,,,0
2017-11-16,9174,EXREP,SUCIA,,,,1b oxi dpc,0
2017-11-16,1757B,LACTO,,ELANCO,,,,0
2017-11-16,9152,EXREP,SINCRONIZAR,,,,dispositivo,0
2017-11-16,1744,EXREP,INR,,,,f3 hoy,0
2017-11-16,1600,DPR,Cargada,,92,,,0
2017-11-16,1931,LACTO,,ELANCO,,,,0
2017-11-16,2058,ECO2,Positivo,,,,,0
2017-11-16,1488,VAREP,,,,,,0
2017-11-16,1488,EXREP,INR,,,,clod,0
2017-11-16,9170,DPR,Cargada,,97,,,0
2017-11-16,26B,ECOGR,Negativo,,,,,0
2017-11-16,1821,LACTO,,ELANCO,,,,0
2017-11-16,1886,DPR,Cargada,,1,,,0
2017-11-16,1896,LACTO,,ELANCO,,,,0
2017-11-16,1732B,VAREP,,,,,,0
2017-11-16,1751B,DP5,Cargada,,,,,0
2017-11-16,1382,EXREP,SUCIA,,,,"2b oxi, ov inactivos, secal lactoinduccion",0
2017-11-16,1813,ECO2,Positivo,,,,,0
2017-11-16,1863,DPR,Cargada,,1,,,0
2017-11-16,1878,DPR,Cargada,,3,,,0
2017-11-16,1214,LACTO,,ELANCO,,,,0
2017-11-16,1315,LACTO,,ELANCO,,,,0
2017-11-16,1186,DPSEC,Positivo,,,,,0
2017-11-16,77,DP5,Cargada,,,,,0
2017-11-16,1864,LACTO,,ELANCO,,,,0
2017-11-16,1887,DPR,Cargada,,5,,,0
2017-11-16,1346,DPSEC,Positivo,,,,,0
2017-11-16,1883,DPR,Cargada,,2,,,0
2017-11-16,1188,DP5,Cargada,,,,,0
2017-11-16,1873,ECO2,Positivo,,,,,0
2017-11-16,1847,ECOGR,Positivo,,6,,,0
2017-11-16,1242,DPSEC,Positivo,,,,,0
2017-11-16,1192,ECOGR,Dudoso,,,,reex,0
2017-11-16,1329,EXREP,CLD,,,,sv,0
2017-11-16,1781,DPR,Cargada,,1,,,0
2017-11-16,1829,LACTO,,ELANCO,,,,0
2017-11-16,1755B,EXREP,CG1,,,,1b oxi,0
2017-11-16,1227,EXREP,SUCIA,,,,"f2od 2b oxi, tonificar, frafoleon",0
2017-11-16,1148,DPR,Cargada,,1,,,0
2017-11-16,1874,LACTO,,ELANCO,,,,0
2017-11-16,1227,VAREP,,,,,,0
2017-11-16,1100,EXREP,INR,,,,,0
2017-11-16,1222,DPR,Cargada,,2,,,0
2017-11-16,1743B,ECOGR,Positivo,,80,,,0
2017-11-16,1911,DP5,Cargada,,,,,0
2017-11-16,1843,EXREP,CG1,,,,sincrocio repetir 28,0
2017-11-16,1909,ECOGR,Positivo,,6,,,0
2017-11-16,1835,LACTO,,ELANCO,,,,0
2017-11-16,1866,VAREP,,,,,,0
2017-11-16,1801,EXREP,SV,,,,ojo al celo sv,0
2017-11-16,070,ECO2,Positivo,,,,,0
2017-11-16,1152,EXREP,SINCRONIZAR,,,,dispositivo,0
2017-11-16,1430,LACTO,,ELANCO,,,,0
2017-11-16,1807,DP5,Cargada,,,,,0
2017-11-16,1840,DP5,Cargada,,,,,0
2017-11-16,1404,EXREP,INR,,,,grafoleon dpc,0
2017-11-16,1854,ECO2,Positivo,,,,,0
2017-11-16,1251,EXREP,SUCIA,,,,sincrocio rep 27,0
2017-11-16,1152,ECOGR,Negativo,,,,fod foi sincronizar,0
2017-11-16,1902,ECO2,Positivo,,,,,0
2017-11-16,1782B,ECOGR,Positivo,,6,,,0
2017-11-16,1119,EXREP,VACIA,,,,cloi 2b gentamisina,0
2017-11-16,1262,EXREP,O. LISOS,,,,tonificar dovenix,0
2017-11-16,1153,DPR,Cargada,,1,,,0
2017-11-16,1732B,EXREP,FOI,,,,clod sincrocio dpc,0
2017-11-16,1282,EXREP,INR,,,,,0
2017-11-16,1895,LACTO,,ELANCO,,,,0
2017-11-16,1403,EXREP,CG1,,,,"fidanide, occitocina",0
2017-11-16,1750B,LACTO,,ELANCO,,,,0
2017-11-16,1853,DP5,Cargada,,,,,0
2017-11-16,1910,DPR,Cargada,,4,,,0
2017-11-16,1286,EXREP,INR,,,,,0
2017-11-16,1219,DPR,Cargada,,80,,,0
2017-11-16,1250,DPSEC,Positivo,,,,,0
2017-11-16,1872,ECOGR,Positivo,,6,,,0
2017-11-16,1382,LACTI,,,,,,0
2017-11-16,1890,EXREP,CLI,,,,ett sv,0
2017-11-16,1871,ECO2,Positivo,,,,,0
2017-11-16,1396,ECOGR,Negativo,,,,,0
2017-11-16,1396,EXREP,SV,,,,ett sv,0
2017-11-16,1825,ECO2,Positivo,,,,,0
2017-11-16,1891,DPR,Cargada,,1,,,0
2017-11-16,1824,DP5,Cargada,,,,,0
2017-11-16,1117,DPR,Cargada,,3,,,0
2017-11-16,1040,DPSEC,Positivo,,,,,0
2017-11-16,1601,DP5,Cargada,,,,,0
2017-11-16,1915,ECO2,Positivo,,,,,0
2017-11-16,1682,EXREP,FOD,,,,fod svgestar,0
2017-11-16,1555,EXREP,SUCIA,,,,grafoleon,0
2017-11-16,239J,DPSEC,Positivo,,,,,0
2017-11-16,072,EXREP,INR,,,,reex,0
2017-11-16,1614,ECO2,Positivo,,,,,0
2017-11-16,1547,EXREP,SV,,,,servir hoy ojo,0
2017-11-16,1979,VAREP,,,,,,0
2017-11-16,1979,EXREP,INR,,,,,0
2017-11-16,2021,DPSEC,Positivo,,,,,0
2017-11-16,1989,EXREP,SUCIA,,,,2b oxi,0
2017-11-16,1620,ECOGR,Negativo,,,,,0
2017-11-16,1620,EXREP,CLD,,,,ett sv,0
2017-11-16,1982,DPSEC,Positivo,,,,,0
2017-11-16,2474,EXREP,O. LISOS,,,,"foi fod, tonificar",0
2017-11-16,8138,EXREP,CLI,,,,ett 2b oxi dpc,0
2017-11-16,2050,EXREP,INR,,,,lactoinduccion,0
2017-11-16,1995,DPR,Cargada,,1,,,0
2017-11-16,2018,DP5,Cargada,,,,,0
2017-11-16,8140,CA,>,,,,,0
2017-11-16,1572,DPR,Cargada,,1,,,0
2017-11-16,1770,LACTO,,ELANCO,,,,0
2017-11-16,1794B,DPSEC,Positivo,,,,,0
2017-11-16,2052,EXREP,SINCRONIZAR,,,,implante 1b oxi,0
2017-11-16,1714,ECOGR,Positivo,,1,,,0
2017-11-16,1463,EXREP,SUCIA,,,,"clod sincrocio hoy y manana, 2b espamicina dpc",0
2017-11-16,1451,DP5,Cargada,,,,,0
2017-11-16,261J,ECOGR,Positivo,,1,,,0
2017-11-16,1547,2SER,Repetir,Inseminación,6,RAFAEL,15:00,0
2017-11-16,1769B,DPSEC,Positivo,,,,,0
2017-11-16,9040,ECOGR,Positivo,,1,,,0
2017-11-16,1715,DPSEC,Positivo,,,,,0
2017-11-16,1536,LACTO,,ELANCO,,,,0
2017-11-16,2461,ECO2,Positivo,,,,,0
2017-11-16,8140,EXREP,CG1,,,,f3 hoy 2b oxi,0
2017-11-16,1684,DP5,Cargada,,,,,0
2017-11-16,1014,DP5,Cargada,,,,,0
2017-11-16,1469,ECO2,Positivo,,,,,0
2017-11-16,8234,DPR,Cargada,,3,,,0
2017-11-16,2013,DPSEC,Positivo,,,,,0
2017-11-16,1777,ECOGR,Negativo,,,,reabsorcion,0
2017-11-16,6039,LACTO,,ELANCO,,,,0
2017-11-16,1777,2SER,Repetir,Inseminación,6,RAFAEL,15:00,0
2017-11-16,1468,DPR,Cargada,,2,,,0
2017-11-16,1458,EXREP,CLD,,,,operar ojo,0
2017-11-16,40607,EXREP,SUCIA,,,,"1b metricure dpc, sincrocio",0
2017-11-16,1624,ECOGR,Positivo,,6,,,0
2017-11-16,1793B,DPSEC,Positivo,,,,,0
2017-11-16,6054,VAREP,,,,,,0
2017-11-16,6054,EXREP,SUCIA,,,,sincrocio dpc,0
2017-11-16,1041,EXREP,SUCIA,,,,2b oxi,0
2017-11-16,1504,DPR,Cargada,,1,,,0
2017-11-16,1253,LACTO,,ELANCO,,,,0
2017-11-16,1166,ECO2,Positivo,,,,,0
2017-11-16,6153,DPR,Cargada,,1,,,0
2017-11-16,1707,EXREP,CLD,,,,ett sv,0
2017-11-16,1607,EXREP,SUCIA,,,,sincrocio rep 27,0
2017-11-16,1987,EXREP,O. LISOS,,,,complelan,0
2017-11-16,1680,DPR,Cargada,,1,,,0
2017-11-16,1920,LACTO,,ELANCO,,,,0
2017-11-16,1099,DPSEC,Positivo,,,,,0
2017-11-16,714,ECOGR,Dudoso,,,,reex,0
2017-11-16,1685,LACTO,,ELANCO,,,,0
2017-11-16,1700,ECOGR,Positivo,,80,,,0
2017-11-16,1753,DP5,Cargada,,,,,0
2017-11-16,238J,EXREP,SUCIA,,,,sincrocio rep 28,0
2017-11-16,4233,LACTO,,ELANCO,,,,0
2017-11-16,2017,EXREP,F2D,,,,sv,0
2017-11-16,1043,LACTO,>,ELANCO,,,,0
2017-11-16,1989,VAREP,,,,,,0
2017-11-16,8099,DPR,Cargada,,97,,,0
2017-11-16,1540,ECO2,Positivo,,,,,0
2017-11-16,1973,ECO2,Positivo,,,,,0
2017-11-16,1955,ECOGR,Positivo,,6,,,0
2017-11-16,1104,DPSEC,Positivo,,,,,0
2017-11-16,8040,EXREP,SUCIA,,,,sincrocio rep. 28,0
2017-11-16,1649,EXREP,INR,,,,"sincrocio repetir 28, grafoleon tonificar",0
2017-11-16,1668,ECOGR,Positivo,,1,,,0
2017-11-16,066,DPSEC,Positivo,,,,,0
2017-11-16,1767,VAREP,,,,,,0
2017-11-16,1767,EXREP,SUCIA,,,,2b oxi,0
2017-11-16,8017,LACTO,,ELANCO,,,,0
2017-11-16,O67,EXREP,DESCARTE,,,,,0
2017-11-16,1979,EXREP,SV,,,,,0
2017-11-16,1470,ECOGR,Positivo,,80,,,0
2017-11-16,1568,EXREP,INR,,,,rechequeo,0
2017-11-16,8029,ECOGR,Positivo,,6,,,0
2017-11-16,713,ECO2,Positivo,,,,"quiste od, gestar 5cc",0
2017-11-16,1730,ECO2,Positivo,,,,,0
2017-11-16,1951,LACTO,,ELANCO,,,,0
2017-11-16,1508,DPSEC,Positivo,,,,,0
2017-11-16,9145,EXREP,SV,,,,sv,0
2017-11-16,1573,EXREP,CLI,,,,ett sv,0
2017-11-16,1947,DPR,Cargada,,4,,,0
2017-11-16,1795,ECOGR,Dudoso,,,,reex,0
2017-11-16,2052,ECOGR,Negativo,,,,,0
2017-11-16,7115,DPR,Cargada,,3,,,0
2017-11-16,1411,REABS,0,,,,,0
2017-11-16,1411,ECO2,Negativo,,,,quiste od gestar sv,0
2017-11-16,1598,EXREP,INR,,,,rechequeo,0
2017-11-16,1737,EXREP,CG1,,,,sincrocio repetir 28,0
2017-11-16,1759B,EXREP,CG3,,,,sincrocio repetir 28 pentrilan x2,0
2017-11-16,1584,EXREP,FOI,,,,clod ett sv,0
2017-11-16,1565,EXREP,SUCIA,,,,gentamisina,0
2017-11-16,1574,DPR,Cargada,,2,,,0
2017-11-16,1505,DPSEC,Positivo,,,,,0
2017-11-16,1710,DPR,Cargada,,3,,,0
2017-11-16,1582,DPSEC,Positivo,,,,,0
2017-11-16,9141,ECO2,Positivo,,,,,0
2017-11-16,9122,ECOGR,Positivo,,6,,,0
2017-11-16,1957,ECO2,Positivo,,,,,0
2017-11-16,1965,DPSEC,Positivo,,,,,0
2017-11-16,1960,VAREP,,,,,,0
2017-11-16,1960,EXREP,F3D,,,,,0
2017-11-16,1968,ECO2,Positivo,,,,,0
2017-11-16,1718,DPR,Cargada,,4,,,0
2017-11-16,2031,DPSEC,Positivo,,,,,0
2017-11-16,1471,DP5,Cargada,,,,,0
2017-11-16,247J,DPSEC,Positivo,,,,,0
2017-11-16,9194,LACTO,,ELANCO,,,,0
2017-11-16,20B,ECO2,Positivo,,,,,0
2017-11-16,8100,EXREP,CLI,,,,ett sv,0
2017-11-16,1692,LACTO,,ELANCO,,,,0
2017-11-16,2029,DPSEC,Positivo,,,,,0
2017-11-16,1571,EXREP,FOD,,,,sv a su tiempo,0
2017-11-16,8170,ECOGR,Positivo,,6,,,0
2017-11-16,7096,DP5,Cargada,,,,,0
2017-11-16,1762,DPSEC,Positivo,,,,,0
2017-11-16,1723,EXREP,CLD,,,,foi fod 1b oxi,0
2017-11-16,8140,VAREP,,,,,,0
2017-11-16,1921,2SER,Repetir,Inseminación,6,RAFAEL,4:00,0
2017-11-16,248J,DP5,Cargada,,,,,0
2017-11-16,1796,DPSEC,Positivo,,,,,0
2017-11-16,1660,LACTO,,ELANCO,,,,0
2017-11-16,8104,EXREP,O. LISOS,,,,fod foi complelan sincrocio,0
2017-11-16,1542,ECO2,Positivo,,,,,0
2017-11-16,1921,EXREP,F3I,,,,cloi sv hoy,0
2017-11-16,1720,LACTO,,ELANCO,,,,0
2017-11-16,1475,EXREP,INR,,,,,0
2017-11-16,1788B,VAREP,,,,,,0
2017-11-16,1922,ECO2,Positivo,,,,,0
2017-11-16,1659,EXREP,O. LISOS,,,,complelan,0
2017-11-15,1608,SEC,,,,,,0
2017-11-15,2001,2SER,Repetir,Inseminación,6,NELSON,4:30,0
2017-11-15,9165,SEC,,,,,,0
2017-11-15,1034,SEC,,,,,,0
2017-11-15,1505,SEC,,,,,,0
2017-11-15,1203,SEC,,,,,,0
2017-11-15,1711,SEC,,,,,,0
2017-11-15,9176,SEC,,,,,,0
2017-11-15,705,SEC,,,,,,0
2017-11-15,1738B,SEC,,,,,,0
2017-11-15,1694,SEC,,,,,,0
2017-11-15,1518,SEC,,,,,,0
2017-11-15,1104,SEC,,,,,,0
2017-11-15,1188,SEC,,,,,,0
2017-11-15,1403,1PAR,>,H.MUERT,80,,,0
2017-11-15,1099,SEC,,,,,,0
2017-11-15,1818,SEC,,,,,,0
2017-11-15,8133,SEC,,,,,,0
2017-11-15,1753B,SEC,,,,,,0
2017-11-15,9021,2SER,Repetir,Inseminación,1,NELSON,Gestar 4:00,0
2017-11-15,1769B,SEC,,,,,,0
2017-11-15,1553,SEC,,,,,,0
2017-11-15,8028,2SER,Repetir,Inseminación,7,RAFAEL,14:30,0
2017-11-15,1870,SEC,,,,,,0
2017-11-15,7033,SEC,,,,,,0
2017-11-15,1044,2SER,Repetir,Inseminación,1,NELSON,5:30,0
2017-11-15,2044,SEC,,,,,,0
2017-11-15,1618,2SER,Repetir,Inseminación,6,RAFAEL,15:00,0
2017-11-15,1234,2SER,Repetir,Inseminación,1,NELSON,,0
2017-11-15,2477,SEC,,,,,,0
2017-11-15,1031,2SER,Repetir,Inseminación/Toro,80,,sv 1,0
2017-11-15,1469,SEC,,,,,,0
2017-11-15,2027,SEC,,,,,,0
2017-11-15,2054,1PAR,>,ABORTO,,,,0
2017-11-15,1773B,SEC,,,,,,0
2017-11-15,2021,SEC,,,,,,0
2017-11-15,8010,SEC,,,,,,0
2017-11-15,1626,SEC,,,,,,0
2017-11-15,254J,SEC,,,,,,0
2017-11-15,1032,SEC,,,,,,0
2017-11-15,1640,SEC,,,,,,0
2017-11-15,2029,SEC,,,,,,0
2017-11-15,1796B,SEC,,,,,,0
2017-11-14,1193,2SER,Repetir,Inseminación,1,RAFAEL,4:30,0
2017-11-14,1618,CA,>,,,,,0
2017-11-14,1096,CA,>,,,,,0
2017-11-13,1482,2SER,Repetir,Inseminación,7,RAFAEL,15:00,0
2017-11-13,1497,1PAR,>,H.MUERT,1,,,0
2017-11-13,6121,2SER,Repetir,Inseminación,1,RAFAEL,15:00,0
2017-11-13,2050,CA,>,,,,,0
2017-11-13,1541,2SER,Repetir,Inseminación,1,NELSON,16:00,0
2017-11-13,1598,1PAR,>,H/Pretérmino,2,,,0
2017-11-12,9145,CA,>,,,,,0
2017-11-12,8040,1PAR,>,M.MUERT,80,,,0
2017-11-12,2469,2SER,Repetir,Inseminación,7,RAFAEL,,0
2017-11-12,1721B,2SER,Repetir,Inseminación,1,NELSON,6:00,0
2017-11-12,1522,2SER,Repetir,Inseminación,1,NELSON,15:30,0
2017-11-12,246J,2SER,Repetir,Inseminación,1,NELSON,3:20,0
2017-11-12,1642,CA,>,,,,,0
2017-11-12,1170,2SER,Repetir,Inseminación,7,RAFAEL,4:00,0
2017-11-12,1202,2SER,Repetir,Inseminación,1,NELSON,15:00,0
2017-11-12,1892,2SER,Repetir,Inseminación,1,NELSON,16:00,0
2017-11-12,1698,2SER,Repetir,Inseminación,1,RAFAEL,16:00,0
2017-11-12,9194,CA,>,,,,,0
2017-11-12,1527,2SER,Repetir,Inseminación,1,NELSON,6:00,0
2017-11-11,1071,2SER,Repetir,Inseminación,1,RAFAEL,6:00,0
2017-11-11,1735B,LACIN,-,,,,,0
2017-11-11,669,2SER,Repetir,Inseminación,1,NELSON,6:00,0
2017-11-11,1179,LACIN,-,,,,,0
2017-11-11,2047,CA,>,,,,,0
2017-11-11,1736,2SER,Repetir,Inseminación,6,RAFAEL,15:30,0
2017-11-11,1602,CA,>,,,,,0
2017-11-11,1282,LACIN,-,,,,,0
2017-11-11,078,LACIN,-,,,,,0
2017-11-11,1970,2SER,Repetir,Inseminación,1,NELSON,,0
2017-11-11,1305,2SER,Repetir,Inseminación/Toro,80,,1 SV,0
2017-11-11,1545,2SER,Repetir,Inseminación,6,RAFAEL,14:00,0
2017-11-11,1992,2SER,Repetir,Inseminación,6,NELSON,4:00,0
2017-11-11,8054,VEN,,,,,ABCESO,0
2017-11-11,1845,2SER,Repetir,Inseminación,1,NELSON,gestar 2 sv 156:00,0
2017-11-11,1599,2SER,Repetir,Inseminación,6,RAFAEL,15:30,0
2017-11-10,1770,MASSB,,AI2,,,,0
2017-11-10,2025,MASSB,,AIP,,,,0
2017-11-10,1550,MASSB,,AI4,,,,0
2017-11-10,9195,MASSB,,PDP,,,,0
2017-11-10,1484,MASSB,,ADP,,,,0
2017-11-10,1034,MASSB,,ADP/AIP/PD3/PI4,,,,0
2017-11-10,9101,MASSB,,AD1/PIP,,,,0
2017-11-10,1920,MASSB,,PD2,,,,0
2017-11-10,9184,MASSB,,PIP,,,,0
2017-11-10,19B,MASSB,,AD1/AI1,,,,0
2017-11-10,679,MASSB,,AIP,,,,0
2017-11-10,1867,MASSB,,AI1,,,,0
2017-11-10,1954,MASSB,,AIP/PD4/PI1,,,,0
2017-11-10,241J,MASSB,,ADP,,,,0
2017-11-10,1692,MASSB,,PI1,,,,0
2017-11-10,1720,MASSB,,AI2,,,,0
2017-11-10,27B,MASSB,,PD2,,,,0
2017-11-10,1693,MASSB,,AD1/AI1,,,,0
2017-11-10,2483,MASSB,,AD1/AI1/PD2/PI1,,,,0
2017-11-10,6029,MASSB,,PI3,,,,0
2017-11-10,6029,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,6:05,0
2017-11-10,2048,MASSB,,PD1/PI1,,,,0
2017-11-10,1928,MASSB,,PDP,,,,0
2017-11-10,1632,MASSB,,AD1,,,,0
2017-11-10,7033,MASSB,,AI1,,,,0
2017-11-10,1527,MASSB,,ADP/PD1,,,,0
2017-11-10,1150,MASSB,,PD1/PI4,,,,0
2017-11-10,4258,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,6:10,0
2017-11-10,1207,MASSB,,AD1/PIP,,,,0
2017-11-10,1638,2SER,Repetir,Inseminación/Ovsynch,6,NELSON,6:18,0
2017-11-10,1126,MASSB,,AI4/PI3,,,,0
2017-11-10,669,MASSB,,AI2/PD1/PI1,,,,0
2017-11-10,1315,MASSB,,AD1/AI2/PD1,,,,0
2017-11-10,072,1PAR,>,H,1,,,0
2017-11-10,2038,MASSB,,PDP,,,,0
2017-11-10,252J,MASSB,,AIP,,,,0
2017-11-10,1981,MASSB,,AIP,,,,0
2017-11-10,2016,MASSB,,AD4,,,,0
2017-11-10,4258,MASSB,,ADP,,,,0
2017-11-10,25B,MASSB,,ADP/PD1,,,,0
2017-11-10,1430,MASSB,,AD4/PD2,,,,0
2017-11-10,1256,MASSB,,PI1,,,,0
2017-11-10,1970,MASSB,,ADP,,,,0
2017-11-10,9107,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,6:00,0
2017-11-10,1757B,MASSB,,PI1,,,,0
2017-11-10,243J,MASSB,,AIP,,,,0
2017-11-10,1761B,MASSB,,PD2,,,,0
2017-11-10,9194,MASSB,,PI2,,,,0
2017-11-10,1882,MASSB,,AD1,,,,0
2017-11-10,1858,MASSB,,ADP,,,,0
2017-11-10,1751,MASSB,,PIP,,,,0
2017-11-09,1228,REABS,0,,,,,0
2017-11-09,1425,2SER,Repetir,Inseminación,3,RAFAEL,4:00,0
2017-11-09,1756B,2SER,Repetir,Inseminación,1,RAFAEL,5:30,0
2017-11-09,1639,1PAR,>,M.MUERT,2,,,0
2017-11-09,1228,DPR,Vacía,,,,"tonificar, purga",0
2017-11-08,2039,EXREP,CLD,,,,ett sv,0
2017-11-08,1203,EXREP,DESCARTE,,,,,0
2017-11-08,1207,EXREP,DESCARTE,,,,descarte,0
2017-11-08,2005,DPSEC,Positivo,,,,,0
2017-11-08,2040,DPSEC,Positivo,,,,,0
2017-11-08,2082,ECOGR,Negativo,,,,quiste ov izquierdo,0
2017-11-08,1897,EXREP,OVSYN,,,,cli,0
2017-11-08,9120,2SER,Repetir,Toro,80,,,0
2017-11-08,1201,EXREP,CLI,,,,ett,0
2017-11-08,1845,EXREP,CLI,,,,ett sv,0
2017-11-08,1721B,EXREP,CLI,,,,ett sv,0
2017-11-08,1945,DPR,Cargada,,1,,,0
2017-11-08,1673,ECOGR,Negativo,,,,posible descarte,0
2017-11-08,1692,DPR,Cargada,,4,,,0
2017-11-08,1749B,ECO2,Positivo,,,,,0
2017-11-08,1201,ECOGR,Negativo,,,,,0
2017-11-08,1681,2SER,Repetir,Inseminación,1,NELSON,15:45,0
2017-11-08,8092,DPSEC,Positivo,,,,,0
2017-11-08,1660,ECO2,Positivo,,,,,0
2017-11-08,1681,EXREP,F3D,,,,sv hoy,0
2017-11-08,1938,DPR,Cargada Hembra,,1,,,0
2017-11-08,243J,DPR,Cargada,,5,,gemelos,0
2017-11-08,1522,ECOGR,Negativo,,,,,0
2017-11-08,1892,EXREP,OVSYN,,,,cli,0
2017-11-08,1660,DPR,Cargada,,3,,,0
2017-11-08,1126,ECOGR,Positivo,,1,,,0
2017-11-08,1784B,EXREP,CLD,,,,ett sv,0
2017-11-08,1784B,ECOGR,Negativo,,,,,0
2017-11-08,1742B,DPR,Cargada,,1,,,0
2017-11-08,1880,DPR,Cargada,,4,,,0
2017-11-08,2016,ECOGR,Positivo,,1,,,0
2017-11-08,2042,DP5,Cargada,,,,ojo posible aborto,0
2017-11-08,1544,2SER,Repetir,Inseminación,7,RAFAEL,16:15,0
2017-11-08,1821,DPR,Cargada,,4,,,0
2017-11-08,264J,DP5,Cargada,,,,,0
